id,name,name_en,name_ms,amenity,man_made,shop,tourism,opening_hours,beds,rooms,addr_full,addr_housenumber,addr_street,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4614065979,Peninsula Residences,Peninsula Residences,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Peninsula Residences,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12958943649,Perdana Kuala Lumpur City Centre,Perdana Kuala Lumpur City Centre,,,,,hotel,,,,,10,Jalan Binjai,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Perdana Kuala Lumpur City Centre,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1524694394,PJ De Inn,,,,,,hotel,,,,,,Lorong 8/1E,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,PJ De Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6310807045,PJ Luxe Boutique Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,PJ Luxe Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10704177540,Premiera Hotel,Premiera Hotel,Premiera Hotel,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Premiera Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11029805661,Prescott Hotel,,,,,,hotel,,,,,,Lorong Medan Tuanku 1,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Prescott Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7147397015,Prescott Hotel Bukit Bintang - Beltif,,,,,,hotel,,,,,77,Jalan Changkat Thambi Dollah,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Prescott Hotel Bukit Bintang - Beltif,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12645428524,Prime,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Prime,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1326944906,Pullman,,,,,,hotel,,,448,,4,Jalan Conlay,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Pullman,,,,,,,,,,,,,,,,,,,,,,,,,,
way/612798733,Qliq Hotel,,,,,,hotel,,,,,2,Jalan PJU 8/8A,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Qliq Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7454385465,Rae,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rae,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4664238567,Rainforest Bed & Breakfast,,,,,,hotel,,,,,27,Jalan Mesui,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rainforest Bed & Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663155585,Raissa Boutique Hotel,,,,,,hotel,,,,,17,Jalan Bedara,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Raissa Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12276866981,Ramada Encore,,,,,,hotel,,,,,,Jalan Pudu Lama,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ramada Encore,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663075016,Ramada Suites KLCC,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ramada Suites KLCC,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13788679771,Ras Hotel,,,,,,hotel,,,,,81,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ras Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1231715034,Renaissance Kuala Lumpur Hotel,Renaissance Kuala Lumpur Hotel,,,,,hotel,,,406,,,Jalan Ampang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Renaissance Kuala Lumpur Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5540236421,Richmoore Hotel Pudu,Richmoore Hotel Pudu,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Richmoore Hotel Pudu,,,,,,,,,,,,,,,,,,,,,,,,,,
way/283544355,Royale Chulan Damansara,Royale Chulan Damansara,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Royale Chulan Damansara,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1770397776,Royale Chulan Kuala Lumpur,Royale Chulan Kuala Lumpur,,,,,hotel,,,,,5,Jalan Conlay,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Royale Chulan Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1009689769,Royale Chulan The Curve,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Royale Chulan The Curve,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4279912731,Sakura Elite,,,,,,hotel,,,,,50,Jalan Pudu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sakura Elite,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11807068388,Sakura Hotel,Sakura Hotel,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sakura Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12139782385,Sand Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sand Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1812003919,Sani Hotel,,,,,,hotel,,,,,63,Jalan Putra,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sani Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9906740813,Santa Grand Classic Central Market,Santa Grand Classic Central Market,,,,,hotel,,,,,1;3,Lebuh Pudu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Santa Grand Classic Central Market,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10807023513,Santa Grand Signature Kuala Lumpur,Santa Grand Signature Kuala Lumpur,,,,,hotel,,,,,36,Jalan Ampang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Santa Grand Signature Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11063370535,Scarletz Suites @ KL City Centre,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Scarletz Suites @ KL City Centre,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11966036770,SCC Chinatown,,,,,,hotel,,,,,74-1,Jalan Petaling,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SCC Chinatown,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7170841243,SCC City Center,SCC City Center,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SCC City Center,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11747690169,SCC Gateway Chinatown Hotel,,,,,,hotel,,,,,14;16,Jalan Petaling,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SCC Gateway Chinatown Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13638887614,Scott,,,,,,hotel,,,,,10,Jalan Tun Sambanthan,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4706870247,Sekeping Tenggiri,,,,,,hotel,,,7,,48,Jalan Tenggiri,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sekeping Tenggiri,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1694209888,Seko Suites,Hostel Cosmopolitan,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Hostel Cosmopolitan,,,,,,,,,,,,,,,,,,,,,,,,,,
relation/7739783,Shah's Village Hotel,,,,,,hotel,,,,,,,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Shah's Village Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2021291518,Shangri-La Hotel,Shangri-La Hotel,,,,,hotel,,,,,11,Jalan Sultan Ismail,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Shangri-La Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/482898720,Sheraton Imperial Kuala Lumpur Hotel,Sheraton Imperial Kuala Lumpur Hotel,,,,,hotel,,,398,,,Jalan Sultan Ismail,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sheraton Imperial Kuala Lumpur Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1009670596,Sheraton Petaling Jaya Hotel,,,,,,hotel,,,253,,,Jalan Utara C,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sheraton Petaling Jaya Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4621576364,Signature Hotel,,,,,,hotel,,,,,,Jalan Thambipillay,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Signature Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4729030094,Signature Hotel,Signature Hotel,,,,,hotel,,,,,130E,Jalan Thamby Abdullah,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Signature Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4706489147,Signature Hotel,Signature Hotel,,,,,hotel,,,,,,Jalan Pantai Baharu,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Signature Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4995240821,Signature International @ Pudu,Signature International @ Pudu,,,,,hotel,,,,,19,Jalan Pudu Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Signature International @ Pudu,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941484436,Silka Maytower Hotel & Serviced Residences,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Silka Maytower Hotel & Serviced Residences,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8567985958,Sima,Sima,Sima,,,,hotel,,,,,62&64,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sima,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4306876489,Simms Boutique Hotel,Simms Boutique Hotel,,,,,hotel,,,,,180,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Simms Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4058236474,Sky,Sky,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sky,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4797975622,Sky,,,,,,hotel,,,,,35,Jalan Changkat Thambi Dollah,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sky,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12086915912,Sleeping Lion Suites,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sleeping Lion Suites,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10232124365,Smile,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,
way/562992598,Sofitel Kuala Lumpur Damansara,Sofitel Kuala Lumpur Damansara,,,,,hotel,,,,,6,Jalan Damanlela,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sofitel Kuala Lumpur Damansara,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4280013143,Soho Town,Soho Town,,,,,hotel,,,,,115,Jalan Sultan,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Soho Town,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5125958148,Somerset,,,,,,hotel,,,,,187,Jalan Ampang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Somerset,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11928501469,Space Hotel @ China Town Kuala Lumpur,,,,,,hotel,,,,,5;7,Jalan Petaling,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Space Hotel @ China Town Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663492923,SS Grey Hotel,,Sungei Wang,,,,hotel,,,,,,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SS Grey Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10701993372,St. Giles The Gardens,,,,,,hotel,,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,St. Giles The Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4619870926,Star Sentral,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Star Sentral,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663492922,Starion Hotel,,,,,,hotel,,,,,79,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Starion Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663155705,Starus,,,,,,hotel,,,,,51-A,Changkat Bukit Bintang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Starus,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11265951293,Stays,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Stays,,,,,,,,,,,,,,,,,,,,,,,,,,
way/800917291,Steg Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Steg Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2965668538,Strawberry Fields Hotel,,,,,,hotel,,,,,,,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Strawberry Fields Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12859138441,Suasana Suites,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Suasana Suites,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2959148094,Summer View,Summer View,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Summer View,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13341597146,Sun Inns International,,,,,,hotel,,,,,28,Jalan Tun Sambanthan 3,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sun Inns International,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13339741447,Sungold Inn Hotel,Sungold Inn Hotel,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sungold Inn Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6425220298,Sunway Putra Hotel,Sunway Putra Hotel,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sunway Putra Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4286639512,Surya,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Surya,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11535074641,Suwara,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Suwara,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4233033391,Swimg & Pillows Co-Living,,,,,,hotel,,,,,23,Jalan Tun Perak,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Swimg & Pillows Co-Living,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4213951989,Swing and Pillows,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Swing and Pillows,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13140203000,Swings & Pillows,,,,,,hotel,,,,,198;200,Jalan Pudu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Swings & Pillows,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3291844981,Swiss Hotel,Swiss Hotel,,,,,hotel,,,,,12,Jalan Tuanku Abdul Rahman,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Swiss Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1112280771,Swiss Meadow Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Swiss Meadow Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4738097323,T.C Inn,,,,,,hotel,,,,,,Jalan SP 2/9,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,T.C Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4705915730,TAD Boutique Hotel,TAD Boutique Hotel,,,,,hotel,,,,,,Jalan Klang Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,TAD Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663492924,Taiichi,Taiichi,,,,,hotel,,,,,78;80,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Taiichi,,,,,,,,,,,,,,,,,,,,,,,,,,
way/718099418,TAMU Hotel & Suites,,,,,,hotel,,,,,120,Jalan Raja Abdullah,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,TAMU Hotel & Suites,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7620617871,Tang City,Tang City,,,,,hotel,,,,,95;97,Jalan Sultan,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Tang City,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3118284179,The 5 Elements,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The 5 Elements,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13302903032,The Boulevard St. Giles Premier Hotel,,,,,,hotel,,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Boulevard St. Giles Premier Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2941844786,The Chow Kit,The Chow Kit,,,,,hotel,,,,,316,Jalan Tuanku Abdul Rahman,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Chow Kit,,,,,,,,,,,,,,,,,,,,,,,,,,
way/28271279,The Federal Kuala Lumpur,,,,,,hotel,,,,,35,Jalan Bukit Bintang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Federal Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11890514769,The Freedom Club Hostel KL,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Freedom Club Hostel KL,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4313906610,The Grand Campbell,,,,,,hotel,,,,,,Jalan Dang Wangi,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Grand Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1231912566,The Graph Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Graph Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4663277094,The KL Journal,,,,,,hotel,,,20,,20,Jalan Beremi,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The KL Journal,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4730415660,"The Majestic Hotel Kuala Lumpur, Autograph Collection",,,,,,hotel,,,300,,5,Jalan Sultan Hishamuddin,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,"The Majestic Hotel Kuala Lumpur, Autograph Collection",,,,,,,,,,,,,,,,,,,,,,,,,,
node/12858952750,The Maple Suite,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Maple Suite,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7425652903,The Marker,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Marker,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4664238560,The Mesui,,,,,,hotel,,,,,9,Jalan Mesui,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Mesui,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6867302115,The Regency Scholar's Hotel,The Regency Scholar's Hotel,,,,,hotel,,,,,8,Jalan Maktab,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Regency Scholar's Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12961370419,"The Ritz-Carlton, Kuala Lumpur",,,,,,hotel,,,,,168,Jalan Imbi,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,"The Ritz-Carlton, Kuala Lumpur",,,,,,,,,,,,,,,,,,,,,,,,,,
node/7207936401,The Royal Widad Residence @ Residensi UTMKL,The Royal Widad Residence @ Residensi UTMKL,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Royal Widad Residence @ Residensi UTMKL,,,,,,,,,,,,,,,,,,,,,,,,,,
way/868421989,The RuMa Hotel & Residences,The RuMa Hotel & Residences,,,,,hotel,,,,,7,Jalan Kia Peng,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The RuMa Hotel & Residences,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4619851015,The St. Regis Kuala Lumpur,The St. Regis Kuala Lumpur,,,,,hotel,,,208,,6,Jalan Stesen Sentral 2,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The St. Regis Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4661131060,The Westin Kuala Lumpur,The Westin Kuala Lumpur,,,,,hotel,,,443,,199,Jalan Bukit Bintang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Westin Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
way/469717862,The ZON All Suites Residences on the park,The ZON All Suites Residences on the park,,,,,hotel,,,,,161D,Jalan Ampang,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The ZON All Suites Residences on the park,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10675523441,T-Hotel,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,T-Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13644834554,T-Hotel,,,,,,hotel,,,,,42,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,T-Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7503236192,Tian Jing,,,,,,hotel,,,,,66,Jalan Sultan,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Tian Jing,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4705755184,Time Hotel,Time Hotel,,,,,hotel,,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Time Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
